*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
         3055           10  1.15985e+10    0.0646776   0.00594594     0.265921
         3060           10  1.15862e+10    0.0627867   0.00583147     0.264422
         3065           10  1.15739e+10     0.064761   0.00600881     0.268013
         3070           10  1.15617e+10    0.0645808   0.00601654     0.268832
         3075           10  1.15495e+10    0.0644466   0.00597646     0.268138
         3080           10  1.15373e+10    0.0646575   0.00607149      0.27051
         3085           10  1.15252e+10    0.0646515   0.00603167     0.270441
         3090           10  1.15131e+10    0.0672788   0.00615534     0.272338
         3095           10   1.1501e+10    0.0654578    0.0063284     0.277456
         3100           10  1.14889e+10    0.0674986   0.00619883     0.274054
         3105           10  1.14769e+10    0.0658075   0.00638858     0.280793
