 convergence of q_dag integral
 For T =    200.00000000000000     
   18100.       58   0.23503E+06
   18100.       62   0.23506E+06
   18100.       66   0.23508E+06
   18100.       70   0.23511E+06
   18100.       74   0.23513E+06
   18100.       78   0.23516E+06
   18100.       82   0.23518E+06
   18100.       86   0.23520E+06
   18100.       90   0.23522E+06
   18100.       94   0.23524E+06
   18100.       98   0.23526E+06
   18100.      102   0.23528E+06
   18100.      106   0.23530E+06
   18100.      110   0.23531E+06
   18100.      114   0.23532E+06
   18100.      118   0.23534E+06
   18100.      122   0.23535E+06
   18100.      126   0.23536E+06
   18100.      130   0.23536E+06
   18100.      134   0.23537E+06
   18100.      138   0.23538E+06
   18150.        2   0.23538E+06
   18150.        6   0.23538E+06
   18150.       10   0.23538E+06
   18150.       14   0.23539E+06
   18150.       18   0.23540E+06
   18150.       22   0.23542E+06
   18150.       26   0.23543E+06
   18150.       30   0.23545E+06
   18150.       34   0.23547E+06
   18150.       38   0.23549E+06
   18150.       42   0.23551E+06
   18150.       46   0.23553E+06
   18150.       50   0.23556E+06
   18150.       54   0.23558E+06
   18150.       58   0.23561E+06
   18150.       62   0.23563E+06
   18150.       66   0.23566E+06
   18150.       70   0.23568E+06
   18150.       74   0.23571E+06
   18150.       78   0.23573E+06
   18150.       82   0.23575E+06
   18150.       86   0.23577E+06
   18150.       90   0.23580E+06
   18150.       94   0.23582E+06
   18150.       98   0.23583E+06
   18150.      102   0.23585E+06
   18150.      106   0.23587E+06
   18150.      110   0.23588E+06
   18150.      114   0.23590E+06
   18150.      118   0.23591E+06
   18150.      122   0.23592E+06
   18150.      126   0.23593E+06
   18150.      130   0.23594E+06
   18150.      134   0.23594E+06
   18150.      138   0.23595E+06
   18200.        2   0.23595E+06
   18200.        6   0.23595E+06
   18200.       10   0.23595E+06
   18200.       14   0.23596E+06
   18200.       18   0.23597E+06
   18200.       22   0.23599E+06
   18200.       26   0.23600E+06
   18200.       30   0.23602E+06
   18200.       34   0.23604E+06
   18200.       38   0.23606E+06
   18200.       42   0.23608E+06
   18200.       46   0.23610E+06
   18200.       50   0.23612E+06
   18200.       54   0.23615E+06
   18200.       58   0.23617E+06
   18200.       62   0.23620E+06
   18200.       66   0.23622E+06
   18200.       70   0.23625E+06
   18200.       74   0.23627E+06
   18200.       78   0.23630E+06
   18200.       82   0.23632E+06
   18200.       86   0.23634E+06
   18200.       90   0.23636E+06
   18200.       94   0.23638E+06
   18200.       98   0.23640E+06
   18200.      102   0.23642E+06
   18200.      106   0.23643E+06
   18200.      110   0.23645E+06
   18200.      114   0.23646E+06
   18200.      118   0.23647E+06
   18200.      122   0.23648E+06
   18200.      126   0.23649E+06
   18200.      130   0.23650E+06
   18200.      134   0.23651E+06
   18200.      138   0.23651E+06
   18250.        2   0.23651E+06
   18250.        6   0.23652E+06
   18250.       10   0.23652E+06
   18250.       14   0.23653E+06
   18250.       18   0.23654E+06
   18250.       22   0.23655E+06
   18250.       26   0.23657E+06
   18250.       30   0.23658E+06
   18250.       34   0.23660E+06
   18250.       38   0.23662E+06
   18250.       42   0.23664E+06
   18250.       46   0.23667E+06
   18250.       50   0.23669E+06
   18250.       54   0.23671E+06
   18250.       58   0.23674E+06
   18250.       62   0.23676E+06
   18250.       66   0.23679E+06
   18250.       70   0.23681E+06
   18250.       74   0.23684E+06
   18250.       78   0.23686E+06
   18250.       82   0.23688E+06
   18250.       86   0.23690E+06
   18250.       90   0.23692E+06
   18250.       94   0.23694E+06
   18250.       98   0.23696E+06
   18250.      102   0.23698E+06
   18250.      106   0.23700E+06
   18250.      110   0.23701E+06
   18250.      114   0.23702E+06
   18250.      118   0.23703E+06
   18250.      122   0.23704E+06
   18250.      126   0.23705E+06
   18250.      130   0.23706E+06
   18250.      134   0.23707E+06
   18250.      138   0.23707E+06
   18300.        2   0.23708E+06
   18300.        6   0.23708E+06
   18300.       10   0.23708E+06
   18300.       14   0.23709E+06
   18300.       18   0.23710E+06
   18300.       22   0.23711E+06
   18300.       26   0.23713E+06
   18300.       30   0.23714E+06
   18300.       34   0.23716E+06
   18300.       38   0.23718E+06
   18300.       42   0.23720E+06
   18300.       46   0.23723E+06
   18300.       50   0.23725E+06
   18300.       54   0.23727E+06
   18300.       58   0.23730E+06
   18300.       62   0.23732E+06
   18300.       66   0.23734E+06
   18300.       70   0.23737E+06
   18300.       74   0.23739E+06
   18300.       78   0.23742E+06
   18300.       82   0.23744E+06
   18300.       86   0.23746E+06
   18300.       90   0.23748E+06
   18300.       94   0.23750E+06
   18300.       98   0.23752E+06
   18300.      102   0.23754E+06
   18300.      106   0.23755E+06
   18300.      110   0.23757E+06
   18300.      114   0.23758E+06
   18300.      118   0.23759E+06
   18300.      122   0.23760E+06
   18300.      126   0.23761E+06
   18300.      130   0.23762E+06
   18300.      134   0.23763E+06
   18300.      138   0.23763E+06
   18350.        2   0.23763E+06
   18350.        6   0.23763E+06
   18350.       10   0.23764E+06
   18350.       14   0.23764E+06
   18350.       18   0.23765E+06
   18350.       22   0.23767E+06
   18350.       26   0.23768E+06
   18350.       30   0.23770E+06
   18350.       34   0.23772E+06
   18350.       38   0.23774E+06
   18350.       42   0.23776E+06
   18350.       46   0.23778E+06
   18350.       50   0.23780E+06
   18350.       54   0.23783E+06
   18350.       58   0.23785E+06
   18350.       62   0.23787E+06
   18350.       66   0.23790E+06
   18350.       70   0.23792E+06
   18350.       74   0.23795E+06
   18350.       78   0.23797E+06
   18350.       82   0.23799E+06
   18350.       86   0.23801E+06
   18350.       90   0.23803E+06
   18350.       94   0.23805E+06
   18350.       98   0.23807E+06
   18350.      102   0.23809E+06
   18350.      106   0.23810E+06
   18350.      110   0.23812E+06
   18350.      114   0.23813E+06
   18350.      118   0.23814E+06
   18350.      122   0.23815E+06
   18350.      126   0.23816E+06
   18350.      130   0.23817E+06
   18350.      134   0.23818E+06
   18350.      138   0.23818E+06
   18400.        2   0.23818E+06
   18400.        6   0.23818E+06
   18400.       10   0.23819E+06
   18400.       14   0.23820E+06
   18400.       18   0.23821E+06
   18400.       22   0.23822E+06
   18400.       26   0.23823E+06
   18400.       30   0.23825E+06
   18400.       34   0.23827E+06
   18400.       38   0.23829E+06
   18400.       42   0.23831E+06
   18400.       46   0.23833E+06
   18400.       50   0.23835E+06
   18400.       54   0.23838E+06
   18400.       58   0.23840E+06
   18400.       62   0.23842E+06
   18400.       66   0.23845E+06
   18400.       70   0.23847E+06
   18400.       74   0.23849E+06
   18400.       78   0.23852E+06
   18400.       82   0.23854E+06
   18400.       86   0.23856E+06
   18400.       90   0.23858E+06
   18400.       94   0.23860E+06
   18400.       98   0.23862E+06
   18400.      102   0.23863E+06
   18400.      106   0.23865E+06
   18400.      110   0.23866E+06
   18400.      114   0.23868E+06
   18400.      118   0.23869E+06
   18400.      122   0.23870E+06
   18400.      126   0.23871E+06
   18400.      130   0.23872E+06
   18400.      134   0.23872E+06
   18400.      138   0.23873E+06
   18450.        2   0.23873E+06
   18450.        6   0.23873E+06
   18450.       10   0.23874E+06
   18450.       14   0.23874E+06
   18450.       18   0.23875E+06
   18450.       22   0.23876E+06
   18450.       26   0.23878E+06
   18450.       30   0.23880E+06
   18450.       34   0.23881E+06
   18450.       38   0.23883E+06
   18450.       42   0.23885E+06
   18450.       46   0.23887E+06
   18450.       50   0.23890E+06
   18450.       54   0.23892E+06
   18450.       58   0.23894E+06
   18450.       62   0.23897E+06
   18450.       66   0.23899E+06
   18450.       70   0.23901E+06
   18450.       74   0.23904E+06
   18450.       78   0.23906E+06
   18450.       82   0.23908E+06
   18450.       86   0.23910E+06
   18450.       90   0.23912E+06
   18450.       94   0.23914E+06
   18450.       98   0.23916E+06
   18450.      102   0.23918E+06
   18450.      106   0.23919E+06
   18450.      110   0.23921E+06
   18450.      114   0.23922E+06
   18450.      118   0.23923E+06
   18450.      122   0.23924E+06
   18450.      126   0.23925E+06
   18450.      130   0.23926E+06
   18450.      134   0.23926E+06
   18450.      138   0.23927E+06
   18500.        2   0.23927E+06
   18500.        6   0.23927E+06
   18500.       10   0.23928E+06
   18500.       14   0.23928E+06
   18500.       18   0.23929E+06
   18500.       22   0.23931E+06
   18500.       26   0.23932E+06
   18500.       30   0.23934E+06
   18500.       34   0.23935E+06
   18500.       38   0.23937E+06
   18500.       42   0.23939E+06
   18500.       46   0.23941E+06
   18500.       50   0.23944E+06
   18500.       54   0.23946E+06
   18500.       58   0.23948E+06
   18500.       62   0.23951E+06
   18500.       66   0.23953E+06
   18500.       70   0.23955E+06
   18500.       74   0.23958E+06
   18500.       78   0.23960E+06
   18500.       82   0.23962E+06
   18500.       86   0.23964E+06
   18500.       90   0.23966E+06
   18500.       94   0.23968E+06
   18500.       98   0.23970E+06
   18500.      102   0.23971E+06
   18500.      106   0.23973E+06
   18500.      110   0.23974E+06
   18500.      114   0.23976E+06
   18500.      118   0.23977E+06
   18500.      122   0.23978E+06
   18500.      126   0.23979E+06
   18500.      130   0.23980E+06
   18500.      134   0.23980E+06
   18500.      138   0.23981E+06
   18550.        2   0.23981E+06
   18550.        6   0.23981E+06
   18550.       10   0.23981E+06
   18550.       14   0.23982E+06
   18550.       18   0.23983E+06
   18550.       22   0.23984E+06
   18550.       26   0.23986E+06
   18550.       30   0.23987E+06
   18550.       34   0.23989E+06
   18550.       38   0.23991E+06
   18550.       42   0.23993E+06
   18550.       46   0.23995E+06
   18550.       50   0.23997E+06
   18550.       54   0.23999E+06
   18550.       58   0.24002E+06
   18550.       62   0.24004E+06
   18550.       66   0.24006E+06
   18550.       70   0.24009E+06
   18550.       74   0.24011E+06
   18550.       78   0.24013E+06
   18550.       82   0.24015E+06
   18550.       86   0.24017E+06
   18550.       90   0.24019E+06
   18550.       94   0.24021E+06
   18550.       98   0.24023E+06
   18550.      102   0.24025E+06
   18550.      106   0.24026E+06
   18550.      110   0.24028E+06
   18550.      114   0.24029E+06
   18550.      118   0.24030E+06
   18550.      122   0.24031E+06
   18550.      126   0.24032E+06
   18550.      130   0.24033E+06
   18550.      134   0.24033E+06
   18550.      138   0.24034E+06
   18600.        2   0.24034E+06
   18600.        6   0.24034E+06
   18600.       10   0.24035E+06
   18600.       14   0.24035E+06
   18600.       18   0.24036E+06
   18600.       22   0.24037E+06
   18600.       26   0.24039E+06
   18600.       30   0.24040E+06
   18600.       34   0.24042E+06
   18600.       38   0.24044E+06
   18600.       42   0.24046E+06
   18600.       46   0.24048E+06
   18600.       50   0.24050E+06
   18600.       54   0.24053E+06
   18600.       58   0.24055E+06
   18600.       62   0.24057E+06
   18600.       66   0.24059E+06
   18600.       70   0.24062E+06
   18600.       74   0.24064E+06
   18600.       78   0.24066E+06
   18600.       82   0.24068E+06
   18600.       86   0.24070E+06
   18600.       90   0.24072E+06
   18600.       94   0.24074E+06
   18600.       98   0.24076E+06
   18600.      102   0.24078E+06
   18600.      106   0.24079E+06
   18600.      110   0.24080E+06
   18600.      114   0.24082E+06
   18600.      118   0.24083E+06
   18600.      122   0.24084E+06
   18600.      126   0.24085E+06
   18600.      130   0.24086E+06
   18600.      134   0.24086E+06
   18600.      138   0.24087E+06
   18650.        2   0.24087E+06
   18650.        6   0.24087E+06
   18650.       10   0.24087E+06
   18650.       14   0.24088E+06
   18650.       18   0.24089E+06
   18650.       22   0.24090E+06
   18650.       26   0.24092E+06
   18650.       30   0.24093E+06
   18650.       34   0.24095E+06
   18650.       38   0.24097E+06
   18650.       42   0.24099E+06
   18650.       46   0.24101E+06
   18650.       50   0.24103E+06
   18650.       54   0.24105E+06
   18650.       58   0.24107E+06
   18650.       62   0.24110E+06
   18650.       66   0.24112E+06
   18650.       70   0.24114E+06
   18650.       74   0.24116E+06
   18650.       78   0.24119E+06
   18650.       82   0.24121E+06
   18650.       86   0.24123E+06
   18650.       90   0.24125E+06
   18650.       94   0.24127E+06
   18650.       98   0.24128E+06
   18650.      102   0.24130E+06
   18650.      106   0.24131E+06
   18650.      110   0.24133E+06
   18650.      114   0.24134E+06
   18650.      118   0.24135E+06
   18650.      122   0.24136E+06
   18650.      126   0.24137E+06
   18650.      130   0.24138E+06
   18650.      134   0.24138E+06
   18650.      138   0.24139E+06
   18700.        2   0.24139E+06
   18700.        6   0.24139E+06
   18700.       10   0.24140E+06
   18700.       14   0.24140E+06
   18700.       18   0.24141E+06
   18700.       22   0.24142E+06
   18700.       26   0.24144E+06
   18700.       30   0.24145E+06
   18700.       34   0.24147E+06
   18700.       38   0.24149E+06
   18700.       42   0.24151E+06
   18700.       46   0.24153E+06
   18700.       50   0.24155E+06
   18700.       54   0.24157E+06
   18700.       58   0.24159E+06
   18700.       62   0.24162E+06
   18700.       66   0.24164E+06
   18700.       70   0.24166E+06
   18700.       74   0.24168E+06
   18700.       78   0.24171E+06
   18700.       82   0.24173E+06
   18700.       86   0.24175E+06
   18700.       90   0.24177E+06
   18700.       94   0.24178E+06
   18700.       98   0.24180E+06
   18700.      102   0.24182E+06
   18700.      106   0.24183E+06
   18700.      110   0.24185E+06
   18700.      114   0.24186E+06
   18700.      118   0.24187E+06
   18700.      122   0.24188E+06
   18700.      126   0.24189E+06
   18700.      130   0.24190E+06
   18700.      134   0.24190E+06
   18700.      138   0.24191E+06
   18750.        2   0.24191E+06
   18750.        6   0.24191E+06
   18750.       10   0.24191E+06
   18750.       14   0.24192E+06
   18750.       18   0.24193E+06
   18750.       22   0.24194E+06
   18750.       26   0.24196E+06
   18750.       30   0.24197E+06
   18750.       34   0.24199E+06
   18750.       38   0.24201E+06
   18750.       42   0.24202E+06
   18750.       46   0.24205E+06
   18750.       50   0.24207E+06
   18750.       54   0.24209E+06
   18750.       58   0.24211E+06
   18750.       62   0.24213E+06
   18750.       66   0.24215E+06
   18750.       70   0.24218E+06
   18750.       74   0.24220E+06
   18750.       78   0.24222E+06
   18750.       82   0.24224E+06
   18750.       86   0.24226E+06
   18750.       90   0.24228E+06
   18750.       94   0.24230E+06
   18750.       98   0.24232E+06
   18750.      102   0.24233E+06
   18750.      106   0.24235E+06
   18750.      110   0.24236E+06
   18750.      114   0.24237E+06
   18750.      118   0.24238E+06
   18750.      122   0.24239E+06
   18750.      126   0.24240E+06
   18750.      130   0.24241E+06
   18750.      134   0.24242E+06
   18750.      138   0.24242E+06
   18800.        2   0.24242E+06
   18800.        6   0.24242E+06
   18800.       10   0.24243E+06
   18800.       14   0.24243E+06
   18800.       18   0.24244E+06
   18800.       22   0.24246E+06
   18800.       26   0.24247E+06
   18800.       30   0.24248E+06
   18800.       34   0.24250E+06
   18800.       38   0.24252E+06
   18800.       42   0.24254E+06
   18800.       46   0.24256E+06
   18800.       50   0.24258E+06
   18800.       54   0.24260E+06
   18800.       58   0.24262E+06
   18800.       62   0.24264E+06
   18800.       66   0.24267E+06
   18800.       70   0.24269E+06
   18800.       74   0.24271E+06
   18800.       78   0.24273E+06
   18800.       82   0.24275E+06
   18800.       86   0.24277E+06
   18800.       90   0.24279E+06
   18800.       94   0.24281E+06
   18800.       98   0.24283E+06
   18800.      102   0.24284E+06
   18800.      106   0.24286E+06
   18800.      110   0.24287E+06
   18800.      114   0.24288E+06
   18800.      118   0.24289E+06
   18800.      122   0.24290E+06
   18800.      126   0.24291E+06
   18800.      130   0.24292E+06
   18800.      134   0.24293E+06
   18800.      138   0.24293E+06
   18850.        2   0.24293E+06
   18850.        6   0.24293E+06
   18850.       10   0.24294E+06
   18850.       14   0.24294E+06
   18850.       18   0.24295E+06
   18850.       22   0.24296E+06
   18850.       26   0.24298E+06
   18850.       30   0.24299E+06
   18850.       34   0.24301E+06
   18850.       38   0.24303E+06
   18850.       42   0.24305E+06
   18850.       46   0.24306E+06
   18850.       50   0.24309E+06
   18850.       54   0.24311E+06
   18850.       58   0.24313E+06
   18850.       62   0.24315E+06
   18850.       66   0.24317E+06
   18850.       70   0.24319E+06
   18850.       74   0.24322E+06
   18850.       78   0.24324E+06
   18850.       82   0.24326E+06
   18850.       86   0.24328E+06
   18850.       90   0.24330E+06
   18850.       94   0.24331E+06
   18850.       98   0.24333E+06
   18850.      102   0.24335E+06
   18850.      106   0.24336E+06
   18850.      110   0.24337E+06
   18850.      114   0.24339E+06
   18850.      118   0.24340E+06
   18850.      122   0.24341E+06
   18850.      126   0.24342E+06
   18850.      130   0.24342E+06
   18850.      134   0.24343E+06
   18850.      138   0.24344E+06
   18900.        2   0.24344E+06
   18900.        6   0.24344E+06
   18900.       10   0.24344E+06
   18900.       14   0.24345E+06
   18900.       18   0.24346E+06
   18900.       22   0.24347E+06
   18900.       26   0.24348E+06
   18900.       30   0.24350E+06
   18900.       34   0.24351E+06
   18900.       38   0.24353E+06
   18900.       42   0.24355E+06
   18900.       46   0.24357E+06
   18900.       50   0.24359E+06
   18900.       54   0.24361E+06
   18900.       58   0.24363E+06
   18900.       62   0.24365E+06
   18900.       66   0.24367E+06
   18900.       70   0.24370E+06
   18900.       74   0.24372E+06
   18900.       78   0.24374E+06
   18900.       82   0.24376E+06
   18900.       86   0.24378E+06
   18900.       90   0.24380E+06
   18900.       94   0.24381E+06
   18900.       98   0.24383E+06
   18900.      102   0.24385E+06
   18900.      106   0.24386E+06
   18900.      110   0.24387E+06
   18900.      114   0.24389E+06
   18900.      118   0.24390E+06
   18900.      122   0.24391E+06
   18900.      126   0.24392E+06
   18900.      130   0.24392E+06
   18900.      134   0.24393E+06
   18900.      138   0.24394E+06
   18950.        2   0.24394E+06
   18950.        6   0.24394E+06
   18950.       10   0.24394E+06
   18950.       14   0.24395E+06
   18950.       18   0.24396E+06
   18950.       22   0.24397E+06
   18950.       26   0.24398E+06
   18950.       30   0.24399E+06
   18950.       34   0.24401E+06
   18950.       38   0.24403E+06
   18950.       42   0.24405E+06
   18950.       46   0.24407E+06
   18950.       50   0.24409E+06
   18950.       54   0.24411E+06
   18950.       58   0.24413E+06
   18950.       62   0.24415E+06
   18950.       66   0.24417E+06
   18950.       70   0.24419E+06
   18950.       74   0.24421E+06
   18950.       78   0.24423E+06
   18950.       82   0.24425E+06
   18950.       86   0.24427E+06
   18950.       90   0.24429E+06
   18950.       94   0.24431E+06
   18950.       98   0.24433E+06
   18950.      102   0.24434E+06
   18950.      106   0.24436E+06
   18950.      110   0.24437E+06
   18950.      114   0.24438E+06
   18950.      118   0.24439E+06
   18950.      122   0.24440E+06
   18950.      126   0.24441E+06
   18950.      130   0.24442E+06
   18950.      134   0.24443E+06
   18950.      138   0.24443E+06
   19000.        2   0.24443E+06
   19000.        6   0.24443E+06
   19000.       10   0.24444E+06
   19000.       14   0.24444E+06
   19000.       18   0.24445E+06
   19000.       22   0.24446E+06
   19000.       26   0.24447E+06
   19000.       30   0.24449E+06
   19000.       34   0.24451E+06
   19000.       38   0.24452E+06
   19000.       42   0.24454E+06
   19000.       46   0.24456E+06
   19000.       50   0.24458E+06
   19000.       54   0.24460E+06
   19000.       58   0.24462E+06
   19000.       62   0.24464E+06
   19000.       66   0.24466E+06
   19000.       70   0.24469E+06
   19000.       74   0.24471E+06
   19000.       78   0.24473E+06
   19000.       82   0.24475E+06
   19000.       86   0.24477E+06
   19000.       90   0.24478E+06
   19000.       94   0.24480E+06
   19000.       98   0.24482E+06
   19000.      102   0.24483E+06
   19000.      106   0.24485E+06
   19000.      110   0.24486E+06
   19000.      114   0.24487E+06
   19000.      118   0.24488E+06
   19000.      122   0.24489E+06
   19000.      126   0.24490E+06
   19000.      130   0.24491E+06
   19000.      134   0.24492E+06
   19000.      138   0.24492E+06
   19050.        2   0.24492E+06
   19050.        6   0.24492E+06
   19050.       10   0.24493E+06
   19050.       14   0.24493E+06
   19050.       18   0.24494E+06
   19050.       22   0.24495E+06
   19050.       26   0.24497E+06
   19050.       30   0.24498E+06
   19050.       34   0.24500E+06
   19050.       38   0.24501E+06
   19050.       42   0.24503E+06
   19050.       46   0.24505E+06
   19050.       50   0.24507E+06
   19050.       54   0.24509E+06
   19050.       58   0.24511E+06
   19050.       62   0.24513E+06
   19050.       66   0.24515E+06
   19050.       70   0.24517E+06
   19050.       74   0.24519E+06
   19050.       78   0.24521E+06
   19050.       82   0.24523E+06
   19050.       86   0.24525E+06
   19050.       90   0.24527E+06
   19050.       94   0.24529E+06
   19050.       98   0.24530E+06
   19050.      102   0.24532E+06
   19050.      106   0.24533E+06
   19050.      110   0.24535E+06
   19050.      114   0.24536E+06
   19050.      118   0.24537E+06
   19050.      122   0.24538E+06
   19050.      126   0.24539E+06
   19050.      130   0.24540E+06
   19050.      134   0.24540E+06
   19050.      138   0.24541E+06
   19100.        2   0.24541E+06
   19100.        6   0.24541E+06
   19100.       10   0.24541E+06
   19100.       14   0.24542E+06
   19100.       18   0.24543E+06
   19100.       22   0.24544E+06
   19100.       26   0.24545E+06
   19100.       30   0.24546E+06
   19100.       34   0.24548E+06
   19100.       38   0.24550E+06
   19100.       42   0.24552E+06
   19100.       46   0.24553E+06
   19100.       50   0.24555E+06
   19100.       54   0.24557E+06
   19100.       58   0.24559E+06
   19100.       62   0.24562E+06
   19100.       66   0.24564E+06
   19100.       70   0.24566E+06
   19100.       74   0.24568E+06
   19100.       78   0.24570E+06
   19100.       82   0.24572E+06
   19100.       86   0.24574E+06
   19100.       90   0.24575E+06
   19100.       94   0.24577E+06
   19100.       98   0.24579E+06
   19100.      102   0.24580E+06
   19100.      106   0.24582E+06
   19100.      110   0.24583E+06
   19100.      114   0.24584E+06
   19100.      118   0.24585E+06
   19100.      122   0.24586E+06
   19100.      126   0.24587E+06
   19100.      130   0.24588E+06
   19100.      134   0.24588E+06
   19100.      138   0.24589E+06
   19150.        2   0.24589E+06
   19150.        6   0.24589E+06
   19150.       10   0.24589E+06
   19150.       14   0.24590E+06
   19150.       18   0.24591E+06
   19150.       22   0.24592E+06
   19150.       26   0.24593E+06
   19150.       30   0.24595E+06
   19150.       34   0.24596E+06
   19150.       38   0.24598E+06
   19150.       42   0.24600E+06
   19150.       46   0.24601E+06
   19150.       50   0.24603E+06
   19150.       54   0.24605E+06
   19150.       58   0.24607E+06
   19150.       62   0.24609E+06
   19150.       66   0.24612E+06
   19150.       70   0.24614E+06
   19150.       74   0.24616E+06
   19150.       78   0.24618E+06
   19150.       82   0.24620E+06
   19150.       86   0.24621E+06
   19150.       90   0.24623E+06
   19150.       94   0.24625E+06
   19150.       98   0.24627E+06
   19150.      102   0.24628E+06
   19150.      106   0.24629E+06
   19150.      110   0.24631E+06
   19150.      114   0.24632E+06
   19150.      118   0.24633E+06
   19150.      122   0.24634E+06
   19150.      126   0.24635E+06
   19150.      130   0.24635E+06
   19150.      134   0.24636E+06
   19150.      138   0.24637E+06
   19200.        2   0.24637E+06
   19200.        6   0.24637E+06
   19200.       10   0.24637E+06
   19200.       14   0.24638E+06
   19200.       18   0.24639E+06
   19200.       22   0.24640E+06
   19200.       26   0.24641E+06
   19200.       30   0.24642E+06
   19200.       34   0.24644E+06
   19200.       38   0.24645E+06
   19200.       42   0.24647E+06
   19200.       46   0.24649E+06
   19200.       50   0.24651E+06
   19200.       54   0.24653E+06
   19200.       58   0.24655E+06
   19200.       62   0.24657E+06
   19200.       66   0.24659E+06
   19200.       70   0.24661E+06
   19200.       74   0.24663E+06
   19200.       78   0.24665E+06
   19200.       82   0.24667E+06
   19200.       86   0.24669E+06
   19200.       90   0.24671E+06
   19200.       94   0.24672E+06
   19200.       98   0.24674E+06
   19200.      102   0.24675E+06
   19200.      106   0.24677E+06
   19200.      110   0.24678E+06
   19200.      114   0.24679E+06
   19200.      118   0.24680E+06
   19200.      122   0.24681E+06
   19200.      126   0.24682E+06
   19200.      130   0.24683E+06
   19200.      134   0.24683E+06
   19200.      138   0.24684E+06
   19250.        2   0.24684E+06
   19250.        6   0.24684E+06
   19250.       10   0.24684E+06
   19250.       14   0.24685E+06
   19250.       18   0.24686E+06
   19250.       22   0.24687E+06
   19250.       26   0.24688E+06
   19250.       30   0.24689E+06
   19250.       34   0.24691E+06
   19250.       38   0.24693E+06
   19250.       42   0.24694E+06
   19250.       46   0.24696E+06
   19250.       50   0.24698E+06
   19250.       54   0.24700E+06
   19250.       58   0.24702E+06
   19250.       62   0.24704E+06
   19250.       66   0.24706E+06
   19250.       70   0.24708E+06
   19250.       74   0.24710E+06
   19250.       78   0.24712E+06
   19250.       82   0.24714E+06
   19250.       86   0.24716E+06
   19250.       90   0.24718E+06
   19250.       94   0.24719E+06
   19250.       98   0.24721E+06
   19250.      102   0.24722E+06
   19250.      106   0.24724E+06
   19250.      110   0.24725E+06
   19250.      114   0.24726E+06
   19250.      118   0.24727E+06
   19250.      122   0.24728E+06
   19250.      126   0.24729E+06
   19250.      130   0.24730E+06
   19250.      134   0.24730E+06
   19250.      138   0.24731E+06
   19300.        2   0.24731E+06
   19300.        6   0.24731E+06
   19300.       10   0.24731E+06
   19300.       14   0.24732E+06
   19300.       18   0.24733E+06
   19300.       22   0.24734E+06
   19300.       26   0.24735E+06
   19300.       30   0.24736E+06
   19300.       34   0.24738E+06
   19300.       38   0.24739E+06
   19300.       42   0.24741E+06
   19300.       46   0.24743E+06
   19300.       50   0.24745E+06
   19300.       54   0.24747E+06
   19300.       58   0.24749E+06
   19300.       62   0.24751E+06
   19300.       66   0.24753E+06
   19300.       70   0.24755E+06
   19300.       74   0.24757E+06
   19300.       78   0.24759E+06
   19300.       82   0.24760E+06
   19300.       86   0.24762E+06
   19300.       90   0.24764E+06
   19300.       94   0.24766E+06
   19300.       98   0.24767E+06
   19300.      102   0.24769E+06
   19300.      106   0.24770E+06
   19300.      110   0.24771E+06
   19300.      114   0.24772E+06
   19300.      118   0.24774E+06
   19300.      122   0.24774E+06
   19300.      126   0.24775E+06
   19300.      130   0.24776E+06
   19300.      134   0.24777E+06
   19300.      138   0.24777E+06
   19350.        2   0.24777E+06
   19350.        6   0.24777E+06
   19350.       10   0.24778E+06
   19350.       14   0.24778E+06
   19350.       18   0.24779E+06
   19350.       22   0.24780E+06
   19350.       26   0.24781E+06
   19350.       30   0.24783E+06
   19350.       34   0.24784E+06
   19350.       38   0.24786E+06
   19350.       42   0.24787E+06
   19350.       46   0.24789E+06
   19350.       50   0.24791E+06
   19350.       54   0.24793E+06
   19350.       58   0.24795E+06
   19350.       62   0.24797E+06
   19350.       66   0.24799E+06
   19350.       70   0.24801E+06
   19350.       74   0.24803E+06
   19350.       78   0.24805E+06
   19350.       82   0.24807E+06
   19350.       86   0.24808E+06
   19350.       90   0.24810E+06
   19350.       94   0.24812E+06
   19350.       98   0.24813E+06
   19350.      102   0.24815E+06
   19350.      106   0.24816E+06
   19350.      110   0.24817E+06
   19350.      114   0.24818E+06
   19350.      118   0.24819E+06
   19350.      122   0.24820E+06
   19350.      126   0.24821E+06
   19350.      130   0.24822E+06
   19350.      134   0.24823E+06
   19350.      138   0.24823E+06
   19400.        2   0.24823E+06
   19400.        6   0.24823E+06
   19400.       10   0.24824E+06
   19400.       14   0.24824E+06
   19400.       18   0.24825E+06
   19400.       22   0.24826E+06
   19400.       26   0.24827E+06
   19400.       30   0.24828E+06
   19400.       34   0.24830E+06
   19400.       38   0.24832E+06
   19400.       42   0.24833E+06
   19400.       46   0.24835E+06
   19400.       50   0.24837E+06
   19400.       54   0.24839E+06
   19400.       58   0.24841E+06
   19400.       62   0.24843E+06
   19400.       66   0.24845E+06
   19400.       70   0.24847E+06
   19400.       74   0.24848E+06
   19400.       78   0.24850E+06
   19400.       82   0.24852E+06
   19400.       86   0.24854E+06
   19400.       90   0.24856E+06
   19400.       94   0.24857E+06
   19400.       98   0.24859E+06
   19400.      102   0.24860E+06
   19400.      106   0.24862E+06
   19400.      110   0.24863E+06
   19400.      114   0.24864E+06
   19400.      118   0.24865E+06
   19400.      122   0.24866E+06
   19400.      126   0.24867E+06
   19400.      130   0.24868E+06
   19400.      134   0.24868E+06
   19400.      138   0.24869E+06
