 In this file all energies are in cm-1, temperatures  in K,
 lengths in Angstroms, and angles in degrees

 *** Intermediate TS results for: 
  effective state 1 in electronic state  1 of channel  1 ***

 Ndag for J =    2
     E     Ndag(E,J) IRdag   
   2850.0      209.34       0.0     2
   2900.0      221.47       0.0     2
   2950.0      234.12       0.0     2
   3000.0      247.30       0.0     2
   3050.0      261.02       0.0     2
   3100.0      275.32       0.0     2
   3150.0      290.18       0.0     2
   3200.0      305.64       0.0     2
   3250.0      321.70       0.0     2
   3300.0      338.38       0.0     2
   3350.0      355.68       0.0     2
   3400.0      373.62       0.0     2
   3450.0      392.22       0.0     2
   3500.0      411.48       0.0     2
   3550.0      431.42       0.0     2
   3600.0      452.05       0.0     2
   3650.0      473.41       0.0     2
   3700.0      495.50       0.0     2
   3750.0      518.36       0.0     2
   3800.0      542.01       0.0     2
   3850.0      566.47       0.0     2
   3900.0      591.77       0.0     2
   3950.0      617.94       0.0     2
   4000.0      644.98       0.0     2
   4050.0      672.93       0.0     2
   4100.0      701.82       0.0     2
   4150.0      731.67       0.0     2
   4200.0      762.49       0.0     2
   4250.0      794.30       0.0     2
   4300.0      827.15       0.0     2
   4350.0      861.03       0.0     2
   4400.0      895.99       0.0     2
   4450.0      932.04       0.0     2
   4500.0      969.22       0.0     2
   4550.0      1007.5       0.0     2
   4600.0      1047.0       0.0     2
   4650.0      1087.8       0.0     2
   4700.0      1129.7       0.0     2
   4750.0      1172.9       0.0     2
   4800.0      1217.4       0.0     2
   4850.0      1263.2       0.0     2
   4900.0      1310.4       0.0     2
   4950.0      1358.9       0.0     2
   5000.0      1408.8       0.0     2
   5050.0      1460.1       0.0     2
   5100.0      1512.9       0.0     2
   5150.0      1567.1       0.0     2
   5200.0      1622.9       0.0     2
   5250.0      1680.2       0.0     2
   5300.0      1739.0       0.0     2
   5350.0      1799.4       0.0     2
   5400.0      1861.4       0.0     2
   5450.0      1925.1       0.0     2
   5500.0      1990.5       0.0     2
   5550.0      2057.6       0.0     2
   5600.0      2126.5       0.0     2
   5650.0      2197.2       0.0     2
   5700.0      2269.7       0.0     2
   5750.0      2344.1       0.0     2
   5800.0      2420.4       0.0     2
   5850.0      2498.7       0.0     2
   5900.0      2579.0       0.0     2
   5950.0      2661.3       0.0     2
   6000.0      2745.6       0.0     2
   6050.0      2832.1       0.0     2
   6100.0      2920.6       0.0     2
   6150.0      3011.4       0.0     2
   6200.0      3104.3       0.0     2
   6250.0      3199.5       0.0     2
   6300.0      3297.0       0.0     2
   6350.0      3396.8       0.0     2
   6400.0      3499.0       0.0     2
   6450.0      3603.7       0.0     2
   6500.0      3710.7       0.0     2
   6550.0      3820.3       0.0     2
   6600.0      3932.4       0.0     2
   6650.0      4047.0       0.0     2
   6700.0      4164.3       0.0     2
   6750.0      4284.3       0.0     2
   6800.0      4406.9       0.0     2
   6850.0      4532.2       0.0     2
   6900.0      4660.3       0.0     2
   6950.0      4791.2       0.0     2
   7000.0      4925.0       0.0     2
   7050.0      5061.6       0.0     2
   7100.0      5201.2       0.0     2
   7150.0      5343.8       0.0     2
   7200.0      5489.5       0.0     2
   7250.0      5638.2       0.0     2
   7300.0      5790.1       0.0     2
   7350.0      5945.1       0.0     2
   7400.0      6103.4       0.0     2
   7450.0      6265.0       0.0     2
   7500.0      6430.0       0.0     2
   7550.0      6598.3       0.0     2
   7600.0      6770.1       0.0     2
   7650.0      6945.4       0.0     2
   7700.0      7124.2       0.0     2
   7750.0      7306.7       0.0     2
   7800.0      7492.8       0.0     2
   7850.0      7682.6       0.0     2
   7900.0      7876.2       0.0     2
   7950.0      8073.7       0.0     2
   8000.0      8275.0       0.0     2
   8050.0      8480.3       0.0     2
   8100.0      8689.6       0.0     2
   8150.0      8903.0       0.0     2
   8200.0      9120.6       0.0     2
   8250.0      9342.3       0.0     2
   8300.0      9568.3       0.0     2
   8350.0      9798.6       0.0     2
   8400.0      10033.       0.0     2
   8450.0      10272.       0.0     2
   8500.0      10516.       0.0     2
   8550.0      10764.       0.0     2
   8600.0      11017.       0.0     2
   8650.0      11274.       0.0     2
   8700.0      11536.       0.0     2
   8750.0      11803.       0.0     2
   8800.0      12075.       0.0     2
   8850.0      12351.       0.0     2
   8900.0      12633.       0.0     2
   8950.0      12920.       0.0     2
   9000.0      13212.       0.0     2
   9050.0      13509.       0.0     2
   9100.0      13811.       0.0     2
   9150.0      14119.       0.0     2
   9200.0      14432.       0.0     2
   9250.0      14750.       0.0     2
   9300.0      15074.       0.0     2
   9350.0      15404.       0.0     2
   9400.0      15740.       0.0     2
   9450.0      16081.       0.0     2
   9500.0      16428.       0.0     2
   9550.0      16781.       0.0     2
   9600.0      17140.       0.0     2
   9650.0      17505.       0.0     2
   9700.0      17876.       0.0     2
   9750.0      18253.       0.0     2
   9800.0      18637.       0.0     2
   9850.0      19027.       0.0     2
   9900.0      19424.       0.0     2
   9950.0      19827.       0.0     2
   10000.      20237.       0.0     2
   10050.      20653.       0.0     2
   10100.      21076.       0.0     2
   10150.      21507.       0.0     2
   10200.      21944.       0.0     2
   10250.      22388.       0.0     2
   10300.      22839.       0.0     2
   10350.      23297.       0.0     2
   10400.      23763.       0.0     2
   10450.      24236.       0.0     2
   10500.      24716.       0.0     2
   10550.      25204.       0.0     2
   10600.      25699.       0.0     2
   10650.      26203.       0.0     2
   10700.      26714.       0.0     2
   10750.      27232.       0.0     2
   10800.      27759.       0.0     2
   10850.      28294.       0.0     2
   10900.      28837.       0.0     2
   10950.      29388.       0.0     2
   11000.      29948.       0.0     2
   11050.      30515.       0.0     2
   11100.      31092.       0.0     2
   11150.      31677.       0.0     2
   11200.      32270.       0.0     2
   11250.      32873.       0.0     2
   11300.      33484.       0.0     2
   11350.      34105.       0.0     2
   11400.      34734.       0.0     2
   11450.      35373.       0.0     2
   11500.      36021.       0.0     2
   11550.      36678.       0.0     2
   11600.      37345.       0.0     2
   11650.      38021.       0.0     2
   11700.      38707.       0.0     2
   11750.      39403.       0.0     2
   11800.      40109.       0.0     2
   11850.      40825.       0.0     2
   11900.      41551.       0.0     2
   11950.      42287.       0.0     2
   12000.      43034.       0.0     2
   12050.      43791.       0.0     2
   12100.      44558.       0.0     2
   12150.      45336.       0.0     2
   12200.      46125.       0.0     2
   12250.      46925.       0.0     2
   12300.      47736.       0.0     2
   12350.      48558.       0.0     2
   12400.      49391.       0.0     2
   12450.      50235.       0.0     2
   12500.      51091.       0.0     2
   12550.      51959.       0.0     2
   12600.      52838.       0.0     2
   12650.      53729.       0.0     2
   12700.      54631.       0.0     2
   12750.      55546.       0.0     2
   12800.      56473.       0.0     2
   12850.      57412.       0.0     2
   12900.      58364.       0.0     2
   12950.      59328.       0.0     2
   13000.      60305.       0.0     2
   13050.      61294.       0.0     2
   13100.      62297.       0.0     2
   13150.      63312.       0.0     2
   13200.      64341.       0.0     2
   13250.      65382.       0.0     2
   13300.      66438.       0.0     2
   13350.      67506.       0.0     2
   13400.      68589.       0.0     2
   13450.      69685.       0.0     2
   13500.      70795.       0.0     2
   13550.      71919.       0.0     2
   13600.      73058.       0.0     2
   13650.      74210.       0.0     2
   13700.      75378.       0.0     2
   13750.      76559.       0.0     2
   13800.      77756.       0.0     2
   13850.      78967.       0.0     2
   13900.      80193.       0.0     2
   13950.      81434.       0.0     2
   14000.      82691.       0.0     2
   14050.      83963.       0.0     2
   14100.      85250.       0.0     2
   14150.      86553.       0.0     2
   14200.      87872.       0.0     2
   14250.      89207.       0.0     2
   14300.      90558.       0.0     2
   14350.      91925.       0.0     2
   14400.      93309.       0.0     2
   14450.      94709.       0.0     2
   14500.      96126.       0.0     2
   14550.      97559.       0.0     2
   14600.      99010.       0.0     2
   14650.     0.10048E+06   0.0     2
   14700.     0.10196E+06   0.0     2
   14750.     0.10346E+06   0.0     2
   14800.     0.10498E+06   0.0     2
   14850.     0.10652E+06   0.0     2
   14900.     0.10808E+06   0.0     2
   14950.     0.10965E+06   0.0     2
   15000.     0.11124E+06   0.0     2
   15050.     0.11285E+06   0.0     2
   15100.     0.11448E+06   0.0     2
   15150.     0.11613E+06   0.0     2
   15200.     0.11779E+06   0.0     2
   15250.     0.11948E+06   0.0     2
   15300.     0.12118E+06   0.0     2
   15350.     0.12291E+06   0.0     2
   15400.     0.12465E+06   0.0     2
   15450.     0.12641E+06   0.0     2
   15500.     0.12819E+06   0.0     2
   15550.     0.13000E+06   0.0     2
   15600.     0.13182E+06   0.0     2
   15650.     0.13366E+06   0.0     2
   15700.     0.13553E+06   0.0     2
   15750.     0.13741E+06   0.0     2
   15800.     0.13931E+06   0.0     2
   15850.     0.14124E+06   0.0     2
   15900.     0.14319E+06   0.0     2
   15950.     0.14515E+06   0.0     2
   16000.     0.14714E+06   0.0     2
   16050.     0.14915E+06   0.0     2
   16100.     0.15119E+06   0.0     2
   16150.     0.15324E+06   0.0     2
   16200.     0.15532E+06   0.0     2
   16250.     0.15742E+06   0.0     2
   16300.     0.15954E+06   0.0     2
   16350.     0.16169E+06   0.0     2
   16400.     0.16386E+06   0.0     2
   16450.     0.16605E+06   0.0     2
   16500.     0.16826E+06   0.0     2
   16550.     0.17050E+06   0.0     2
   16600.     0.17276E+06   0.0     2
   16650.     0.17505E+06   0.0     2
   16700.     0.17735E+06   0.0     2
   16750.     0.17969E+06   0.0     2
   16800.     0.18205E+06   0.0     2
   16850.     0.18443E+06   0.0     2
   16900.     0.18684E+06   0.0     2
   16950.     0.18927E+06   0.0     2
   17000.     0.19173E+06   0.0     2
   17050.     0.19421E+06   0.0     2
   17100.     0.19672E+06   0.0     2
   17150.     0.19925E+06   0.0     2
   17200.     0.20181E+06   0.0     2
   17250.     0.20440E+06   0.0     2
   17300.     0.20701E+06   0.0     2
   17350.     0.20965E+06   0.0     2
   17400.     0.21232E+06   0.0     2
   17450.     0.21501E+06   0.0     2
   17500.     0.21773E+06   0.0     2
   17550.     0.22048E+06   0.0     2
   17600.     0.22325E+06   0.0     2
   17650.     0.22606E+06   0.0     2
   17700.     0.22889E+06   0.0     2
   17750.     0.23175E+06   0.0     2
   17800.     0.23464E+06   0.0     2
   17850.     0.23755E+06   0.0     2
   17900.     0.24050E+06   0.0     2
   17950.     0.24347E+06   0.0     2
   18000.     0.24648E+06   0.0     2
   18050.     0.24951E+06   0.0     2
   18100.     0.25257E+06   0.0     2
   18150.     0.25566E+06   0.0     2
   18200.     0.25879E+06   0.0     2
   18250.     0.26194E+06   0.0     2
   18300.     0.26512E+06   0.0     2
   18350.     0.26834E+06   0.0     2
   18400.     0.27158E+06   0.0     2
   18450.     0.27486E+06   0.0     2
   18500.     0.27817E+06   0.0     2
   18550.     0.28151E+06   0.0     2
   18600.     0.28488E+06   0.0     2
   18650.     0.28828E+06   0.0     2
   18700.     0.29172E+06   0.0     2
   18750.     0.29519E+06   0.0     2
   18800.     0.29869E+06   0.0     2
   18850.     0.30222E+06   0.0     2
   18900.     0.30579E+06   0.0     2
   18950.     0.30939E+06   0.0     2
   19000.     0.31303E+06   0.0     2
   19050.     0.31670E+06   0.0     2
   19100.     0.32040E+06   0.0     2
   19150.     0.32414E+06   0.0     2
   19200.     0.32791E+06   0.0     2
   19250.     0.33172E+06   0.0     2
   19300.     0.33556E+06   0.0     2
   19350.     0.33944E+06   0.0     2
   19400.     0.34335E+06   0.0     2
   19450.     0.34730E+06   0.0     2
   19500.     0.35129E+06   0.0     2
   19550.     0.35531E+06   0.0     2
   19600.     0.35937E+06   0.0     2
   19650.     0.36346E+06   0.0     2
   19700.     0.36760E+06   0.0     2
   19750.     0.37177E+06   0.0     2
   19800.     0.37597E+06   0.0     2
   19850.     0.38022E+06   0.0     2
   19900.     0.38450E+06   0.0     2
   19950.     0.38883E+06   0.0     2
   20000.     0.39319E+06   0.0     2
   20050.     0.39759E+06   0.0     2
   20100.     0.40203E+06   0.0     2
   20150.     0.40651E+06   0.0     2
   20200.     0.41102E+06   0.0     2
   20250.     0.41558E+06   0.0     2
   20300.     0.42018E+06   0.0     2
   20350.     0.42482E+06   0.0     2
   20400.     0.42950E+06   0.0     2
   20450.     0.43422E+06   0.0     2
   20500.     0.43898E+06   0.0     2
   20550.     0.44379E+06   0.0     2
   20600.     0.44863E+06   0.0     2
   20650.     0.45352E+06   0.0     2
   20700.     0.45845E+06   0.0     2
   20750.     0.46343E+06   0.0     2
   20800.     0.46844E+06   0.0     2
   20850.     0.47350E+06   0.0     2
   20900.     0.47860E+06   0.0     2
   20950.     0.48375E+06   0.0     2
   21000.     0.48894E+06   0.0     2
   21050.     0.49418E+06   0.0     2
   21100.     0.49946E+06   0.0     2
   21150.     0.50478E+06   0.0     2
   21200.     0.51015E+06   0.0     2
   21250.     0.51557E+06   0.0     2
   21300.     0.52103E+06   0.0     2
   21350.     0.52654E+06   0.0     2
   21400.     0.53209E+06   0.0     2
   21450.     0.53769E+06   0.0     2
   21500.     0.54334E+06   0.0     2
   21550.     0.54903E+06   0.0     2
   21600.     0.55477E+06   0.0     2
   21650.     0.56056E+06   0.0     2
   21700.     0.56640E+06   0.0     2
   21750.     0.57229E+06   0.0     2
   21800.     0.57822E+06   0.0     2
   21850.     0.58421E+06   0.0     2
   21900.     0.59024E+06   0.0     2
   21950.     0.59633E+06   0.0     2
   22000.     0.60246E+06   0.0     2
   22050.     0.60864E+06   0.0     2
   22100.     0.61488E+06   0.0     2
   22150.     0.62116E+06   0.0     2
   22200.     0.62750E+06   0.0     2
   22250.     0.63388E+06   0.0     2
   22300.     0.64032E+06   0.0     2
   22350.     0.64681E+06   0.0     2
   22400.     0.65336E+06   0.0     2
   22450.     0.65996E+06   0.0     2
   22500.     0.66660E+06   0.0     2
   22550.     0.67331E+06   0.0     2
   22600.     0.68006E+06   0.0     2
   22650.     0.68687E+06   0.0     2
   22700.     0.69374E+06   0.0     2
   22750.     0.70066E+06   0.0     2
   22800.     0.70763E+06   0.0     2
   22850.     0.71466E+06   0.0     2
   22900.     0.72175E+06   0.0     2
   22950.     0.72889E+06   0.0     2
   23000.     0.73609E+06   0.0     2
   23050.     0.74334E+06   0.0     2
   23100.     0.75065E+06   0.0     2
   23150.     0.75802E+06   0.0     2
   23200.     0.76545E+06   0.0     2
   23250.     0.77293E+06   0.0     2
   23300.     0.78048E+06   0.0     2
   23350.     0.78808E+06   0.0     2
   23400.     0.79574E+06   0.0     2
   23450.     0.80346E+06   0.0     2
   23500.     0.81124E+06   0.0     2
   23550.     0.81908E+06   0.0     2
   23600.     0.82698E+06   0.0     2
   23650.     0.83494E+06   0.0     2
   23700.     0.84296E+06   0.0     2
   23750.     0.85104E+06   0.0     2
   23800.     0.85919E+06   0.0     2
   23850.     0.86739E+06   0.0     2
   23900.     0.87566E+06   0.0     2
   23950.     0.88399E+06   0.0     2
   24000.     0.89239E+06   0.0     2
   24050.     0.90085E+06   0.0     2
   24100.     0.90937E+06   0.0     2
   24150.     0.91796E+06   0.0     2
   24200.     0.92661E+06   0.0     2
   24250.     0.93533E+06   0.0     2
   24300.     0.94411E+06   0.0     2
   24350.     0.95296E+06   0.0     2
   24400.     0.96187E+06   0.0     2
   24450.     0.97085E+06   0.0     2
   24500.     0.97990E+06   0.0     2
   24550.     0.98901E+06   0.0     2
   24600.     0.99819E+06   0.0     2
   24650.     0.10074E+07   0.0     2
   24700.     0.10168E+07   0.0     2
   24750.     0.10261E+07   0.0     2
   24800.     0.10356E+07   0.0     2
   24850.     0.10451E+07   0.0     2
   24900.     0.10547E+07   0.0     2
   24950.     0.10644E+07   0.0     2
   25000.     0.10741E+07   0.0     2
   25050.     0.10839E+07   0.0     2
   25100.     0.10938E+07   0.0     2
   25150.     0.11038E+07   0.0     2
   25200.     0.11138E+07   0.0     2
   25250.     0.11239E+07   0.0     2
   25300.     0.11340E+07   0.0     2
   25350.     0.11443E+07   0.0     2
   25400.     0.11546E+07   0.0     2
   25450.     0.11650E+07   0.0     2
   25500.     0.11755E+07   0.0     2
   25550.     0.11860E+07   0.0     2
   25600.     0.11966E+07   0.0     2
   25650.     0.12073E+07   0.0     2
   25700.     0.12181E+07   0.0     2
   25750.     0.12289E+07   0.0     2
   25800.     0.12398E+07   0.0     2
   25850.     0.12508E+07   0.0     2
   25900.     0.12619E+07   0.0     2
   25950.     0.12731E+07   0.0     2
   26000.     0.12843E+07   0.0     2
   26050.     0.12956E+07   0.0     2
   26100.     0.13070E+07   0.0     2
   26150.     0.13185E+07   0.0     2
   26200.     0.13300E+07   0.0     2
   26250.     0.13416E+07   0.0     2
   26300.     0.13533E+07   0.0     2
   26350.     0.13651E+07   0.0     2
   26400.     0.13770E+07   0.0     2
   26450.     0.13890E+07   0.0     2
   26500.     0.14010E+07   0.0     2
   26550.     0.14131E+07   0.0     2
   26600.     0.14253E+07   0.0     2
   26650.     0.14376E+07   0.0     2
   26700.     0.14500E+07   0.0     2
   26750.     0.14625E+07   0.0     2
   26800.     0.14750E+07   0.0     2
   26850.     0.14876E+07   0.0     2
   26900.     0.15004E+07   0.0     2
   26950.     0.15132E+07   0.0     2
   27000.     0.15261E+07   0.0     2
   27050.     0.15390E+07   0.0     2
   27100.     0.15521E+07   0.0     2
   27150.     0.15653E+07   0.0     2
   27200.     0.15785E+07   0.0     2
   27250.     0.15918E+07   0.0     2
   27300.     0.16053E+07   0.0     2
   27350.     0.16188E+07   0.0     2
   27400.     0.16324E+07   0.0     2
   27450.     0.16461E+07   0.0     2
   27500.     0.16599E+07   0.0     2
   27550.     0.16737E+07   0.0     2
   27600.     0.16877E+07   0.0     2
   27650.     0.17018E+07   0.0     2
   27700.     0.17159E+07   0.0     2
   27750.     0.17302E+07   0.0     2
   27800.     0.17445E+07   0.0     2
   27850.     0.17590E+07   0.0     2
   27900.     0.17735E+07   0.0     2
   27950.     0.17882E+07   0.0     2
   28000.     0.18029E+07   0.0     2
   28050.     0.18177E+07   0.0     2
   28100.     0.18326E+07   0.0     2
   28150.     0.18477E+07   0.0     2
   28200.     0.18628E+07   0.0     2
   28250.     0.18780E+07   0.0     2
   28300.     0.18933E+07   0.0     2
   28350.     0.19087E+07   0.0     2
   28400.     0.19242E+07   0.0     2
   28450.     0.19399E+07   0.0     2
   28500.     0.19556E+07   0.0     2
   28550.     0.19714E+07   0.0     2
   28600.     0.19873E+07   0.0     2
   28650.     0.20033E+07   0.0     2
   28700.     0.20195E+07   0.0     2
   28750.     0.20357E+07   0.0     2
   28800.     0.20520E+07   0.0     2
   28850.     0.20685E+07   0.0     2
   28900.     0.20850E+07   0.0     2
   28950.     0.21017E+07   0.0     2
   29000.     0.21184E+07   0.0     2
   29050.     0.21353E+07   0.0     2
   29100.     0.21523E+07   0.0     2
   29150.     0.21694E+07   0.0     2
   29200.     0.21865E+07   0.0     2
   29250.     0.22038E+07   0.0     2
   29300.     0.22212E+07   0.0     2
   29350.     0.22388E+07   0.0     2
   29400.     0.22564E+07   0.0     2
   29450.     0.22741E+07   0.0     2
   29500.     0.22920E+07   0.0     2
   29550.     0.23099E+07   0.0     2
   29600.     0.23280E+07   0.0     2
   29650.     0.23462E+07   0.0     2
   29700.     0.23645E+07   0.0     2
   29750.     0.23829E+07   0.0     2
   29800.     0.24014E+07   0.0     2
   29850.     0.24200E+07   0.0     2
   29900.     0.24388E+07   0.0     2
   29950.     0.24577E+07   0.0     2
   0.0000     0.14175       0.0     6
   50.000     0.20257       0.0     6
   100.00     0.28252       0.0     6
   150.00     0.38515       0.0     6
   200.00     0.51766       0.0     6
   250.00     0.68594       0.0     6
   300.00     0.90054       0.0     6
   350.00      1.1681       0.0     6
   400.00      1.5014       0.0     6
   450.00      1.9138       0.0     6
   500.00      2.4146       0.0     6
   550.00      3.0227       0.0     6
   600.00      3.7477       0.0     6
   650.00      4.6070       0.0     6
   700.00      5.6162       0.0     6
   750.00      6.7889       0.0     6
   800.00      8.1427       0.0     6
   850.00      9.6897       0.0     6
   900.00      11.447       0.0     6
   950.00      13.427       0.0     6
   1000.0      15.642       0.0     6
   1050.0      18.112       0.0     6
   1100.0      20.845       0.0     6
   1150.0      23.864       0.0     6
   1200.0      27.182       0.0     6
   1250.0      30.815       0.0     6
   1300.0      34.785       0.0     6
   1350.0      39.107       0.0     6
   1400.0      43.804       0.0     6
   1450.0      48.890       0.0     6
   1500.0      54.387       0.0     6
   1550.0      60.312       0.0     6
   1600.0      66.682       0.0     6
   1650.0      73.515       0.0     6
   1700.0      80.832       0.0     6
   1750.0      88.650       0.0     6
   1800.0      96.989       0.0     6
   1850.0      105.86       0.0     6
   1900.0      115.30       0.0     6
   1950.0      125.33       0.0     6
   2000.0      135.96       0.0     6
   2050.0      147.23       0.0     6
   2100.0      159.16       0.0     6
   2150.0      171.80       0.0     6
   2200.0      185.15       0.0     6
   2250.0      199.26       0.0     6
   2300.0      214.16       0.0     6
   2350.0      229.88       0.0     6
   2400.0      246.46       0.0     6
   2450.0      263.91       0.0     6
   2500.0      282.28       0.0     6
   2550.0      301.60       0.0     6
   2600.0      321.90       0.0     6
   2650.0      343.21       0.0     6
   2700.0      365.56       0.0     6
   2750.0      388.97       0.0     6
   2800.0      413.49       0.0     6
   2850.0      439.14       0.0     6
   2900.0      465.95       0.0     6
   2950.0      493.97       0.0     6
   3000.0      523.22       0.0     6
   3050.0      553.75       0.0     6
   3100.0      585.59       0.0     6
   3150.0      618.78       0.0     6
   3200.0      653.35       0.0     6
   3250.0      689.34       0.0     6
   3300.0      726.79       0.0     6
   3350.0      765.72       0.0     6
   3400.0      806.18       0.0     6
   3450.0      848.20       0.0     6
   3500.0      891.81       0.0     6
   3550.0      937.05       0.0     6
   3600.0      983.96       0.0     6
   3650.0      1032.6       0.0     6
   3700.0      1083.0       0.0     6
   3750.0      1135.1       0.0     6
   3800.0      1189.1       0.0     6
   3850.0      1245.1       0.0     6
   3900.0      1302.9       0.0     6
   3950.0      1362.8       0.0     6
   4000.0      1424.8       0.0     6
   4050.0      1488.8       0.0     6
   4100.0      1555.1       0.0     6
   4150.0      1623.6       0.0     6
   4200.0      1694.4       0.0     6
   4250.0      1767.5       0.0     6
   4300.0      1843.1       0.0     6
   4350.0      1921.1       0.0     6
   4400.0      2001.7       0.0     6
   4450.0      2084.9       0.0     6
   4500.0      2170.8       0.0     6
   4550.0      2259.3       0.0     6
   4600.0      2350.7       0.0     6
   4650.0      2445.0       0.0     6
   4700.0      2542.2       0.0     6
   4750.0      2642.4       0.0     6
   4800.0      2745.6       0.0     6
   4850.0      2852.0       0.0     6
   4900.0      2961.6       0.0     6
   4950.0      3074.5       0.0     6
   5000.0      3190.7       0.0     6
   5050.0      3310.4       0.0     6
   5100.0      3433.5       0.0     6
   5150.0      3560.2       0.0     6
   5200.0      3690.5       0.0     6
   5250.0      3824.4       0.0     6
   5300.0      3962.2       0.0     6
   5350.0      4103.8       0.0     6
   5400.0      4249.3       0.0     6
   5450.0      4398.8       0.0     6
   5500.0      4552.3       0.0     6
   5550.0      4710.1       0.0     6
   5600.0      4872.0       0.0     6
   5650.0      5038.3       0.0     6
   5700.0      5209.0       0.0     6
   5750.0      5384.3       0.0     6
   5800.0      5564.1       0.0     6
   5850.0      5748.6       0.0     6
   5900.0      5937.9       0.0     6
   5950.0      6132.1       0.0     6
   6000.0      6331.3       0.0     6
   6050.0      6535.6       0.0     6
   6100.0      6745.0       0.0     6
   6150.0      6959.7       0.0     6
   6200.0      7179.7       0.0     6
   6250.0      7405.2       0.0     6
   6300.0      7636.3       0.0     6
   6350.0      7873.0       0.0     6
   6400.0      8115.5       0.0     6
   6450.0      8363.8       0.0     6
   6500.0      8618.1       0.0     6
   6550.0      8878.5       0.0     6
   6600.0      9145.0       0.0     6
   6650.0      9417.8       0.0     6
   6700.0      9697.0       0.0     6
   6750.0      9982.7       0.0     6
   6800.0      10275.       0.0     6
   6850.0      10574.       0.0     6
   6900.0      10880.       0.0     6
   6950.0      11192.       0.0     6
   7000.0      11512.       0.0     6
   7050.0      11839.       0.0     6
   7100.0      12172.       0.0     6
   7150.0      12514.       0.0     6
   7200.0      12862.       0.0     6
   7250.0      13219.       0.0     6
   7300.0      13583.       0.0     6
   7350.0      13954.       0.0     6
   7400.0      14334.       0.0     6
   7450.0      14722.       0.0     6
   7500.0      15118.       0.0     6
   7550.0      15522.       0.0     6
   7600.0      15934.       0.0     6
   7650.0      16356.       0.0     6
   7700.0      16785.       0.0     6
   7750.0      17224.       0.0     6
   7800.0      17672.       0.0     6
   7850.0      18129.       0.0     6
   7900.0      18595.       0.0     6
   7950.0      19070.       0.0     6
   8000.0      19555.       0.0     6
   8050.0      20050.       0.0     6
   8100.0      20555.       0.0     6
   8150.0      21069.       0.0     6
   8200.0      21594.       0.0     6
   8250.0      22129.       0.0     6
   8300.0      22675.       0.0     6
   8350.0      23231.       0.0     6
   8400.0      23797.       0.0     6
   8450.0      24375.       0.0     6
   8500.0      24964.       0.0     6
   8550.0      25564.       0.0     6
   8600.0      26175.       0.0     6
   8650.0      26798.       0.0     6
   8700.0      27433.       0.0     6
   8750.0      28079.       0.0     6
   8800.0      28737.       0.0     6
   8850.0      29408.       0.0     6
   8900.0      30090.       0.0     6
   8950.0      30786.       0.0     6
   9000.0      31494.       0.0     6
   9050.0      32214.       0.0     6
   9100.0      32948.       0.0     6
   9150.0      33695.       0.0     6
   9200.0      34455.       0.0     6
   9250.0      35229.       0.0     6
   9300.0      36016.       0.0     6
   9350.0      36818.       0.0     6
   9400.0      37633.       0.0     6
   9450.0      38463.       0.0     6
   9500.0      39307.       0.0     6
   9550.0      40166.       0.0     6
   9600.0      41039.       0.0     6
   9650.0      41928.       0.0     6
   9700.0      42832.       0.0     6
   9750.0      43751.       0.0     6
   9800.0      44686.       0.0     6
   9850.0      45637.       0.0     6
   9900.0      46604.       0.0     6
   9950.0      47586.       0.0     6
   10000.      48586.       0.0     6
   10050.      49602.       0.0     6
   10100.      50635.       0.0     6
   10150.      51685.       0.0     6
   10200.      52752.       0.0     6
   10250.      53836.       0.0     6
   10300.      54938.       0.0     6
   10350.      56058.       0.0     6
   10400.      57196.       0.0     6
   10450.      58353.       0.0     6
   10500.      59527.       0.0     6
   10550.      60721.       0.0     6
   10600.      61933.       0.0     6
   10650.      63164.       0.0     6
   10700.      64415.       0.0     6
   10750.      65686.       0.0     6
   10800.      66976.       0.0     6
   10850.      68286.       0.0     6
   10900.      69616.       0.0     6
   10950.      70967.       0.0     6
   11000.      72338.       0.0     6
   11050.      73731.       0.0     6
   11100.      75144.       0.0     6
   11150.      76579.       0.0     6
   11200.      78036.       0.0     6
   11250.      79514.       0.0     6
   11300.      81015.       0.0     6
   11350.      82538.       0.0     6
   11400.      84084.       0.0     6
   11450.      85652.       0.0     6
   11500.      87244.       0.0     6
   11550.      88859.       0.0     6
   11600.      90497.       0.0     6
   11650.      92160.       0.0     6
   11700.      93847.       0.0     6
   11750.      95558.       0.0     6
   11800.      97294.       0.0     6
   11850.      99055.       0.0     6
   11900.     0.10084E+06   0.0     6
   11950.     0.10265E+06   0.0     6
   12000.     0.10449E+06   0.0     6
   12050.     0.10635E+06   0.0     6
   12100.     0.10824E+06   0.0     6
   12150.     0.11016E+06   0.0     6
   12200.     0.11210E+06   0.0     6
   12250.     0.11407E+06   0.0     6
   12300.     0.11607E+06   0.0     6
   12350.     0.11810E+06   0.0     6
   12400.     0.12015E+06   0.0     6
   12450.     0.12223E+06   0.0     6
   12500.     0.12434E+06   0.0     6
   12550.     0.12648E+06   0.0     6
   12600.     0.12865E+06   0.0     6
   12650.     0.13085E+06   0.0     6
   12700.     0.13308E+06   0.0     6
   12750.     0.13533E+06   0.0     6
   12800.     0.13762E+06   0.0     6
   12850.     0.13994E+06   0.0     6
   12900.     0.14229E+06   0.0     6
   12950.     0.14467E+06   0.0     6
   13000.     0.14708E+06   0.0     6
   13050.     0.14953E+06   0.0     6
